717	528	974	783	431	548
227	423	900	165	561	731
733	124	414	771	188	916
605	77	952	277	557	827
436	121	329	74	536	913
245	553	735	300	362	328
413	883	577	112	797	546
942	627	415	108	815	801
194	465	781	912	957	525
390	471	816	520	456	268
477	325	102	192	454	732
146	812	415	377	129	449
647	354	35	492	317	337
169	708	45	181	352	495
953	259	650	747	246	568
704	640	421	843	272	47
497	854	702	224	563	953
971	935	111	331	835	209
626	578	370	338	365	303
965	322	703	34	378	943
99	942	772	938	550	187
505	691	92	895	236	957
776	599	682	860	473	850
190	49	803	923	23	26
828	949	135	318	501	242
672	282	900	183	488	784
444	792	22	869	144	319
470	866	6	203	160	208
932	204	605	453	824	168
245	572	114	621	738	722
960	573	714	942	991	800
79	322	403	456	599	679
534	263	565	124	739	134
602	559	567	625	586	396
581	525	457	489	27	511
646	213	437	552	837	363
996	577	421	540	850	227
19	702	471	331	552	484
360	817	867	757	961	451
577	921	203	395	611	392
362	301	187	32	966	281
497	654	47	339	526	840
609	331	587	227	568	866
951	350	7	430	879	758
351	181	485	48	419	613
65	547	454	310	186	369
425	508	687	385	467	315
945	127	774	551	543	691
185	645	401	611	779	903
59	53	847	277	271	651
206	446	214	965	631	317
11	497	418	4	346	292
699	253	873	804	718	728
827	987	235	56	885	285
393	432	810	895	566	46
992	807	618	466	647	468
408	555	408	749	193	730
806	118	993	190	716	950
206	680	4	265	682	501
125	253	526	70	196	153
833	202	936	651	235	201
482	963	445	239	258	802
51	994	808	344	584	410
136	161	225	458	117	663
192	976	154	63	65	253
580	22	401	206	672	228
1000	928	210	846	997	689
815	585	949	933	339	590
504	532	987	863	372	276
976	103	66	60	267	966
17	92	799	238	156	333
491	192	521	94	843	350
19	548	763	587	426	614
299	327	646	305	733	108
462	882	574	533	636	459
876	634	826	328	757	742
701	21	541	570	692	678
475	120	303	894	778	788
767	915	579	215	384	244
779	832	444	88	526	738
158	318	219	245	879	991
177	778	323	266	563	834
627	200	108	143	72	91
322	847	197	449	52	145
994	84	993	501	608	768
583	14	88	644	831	472
710	500	149	764	254	318
299	186	553	897	483	783
166	748	88	324	286	147
117	37	549	964	834	519
505	255	788	565	154	423
284	848	886	862	441	206
333	121	337	802	48	961
369	695	898	991	667	457
397	198	316	596	779	692
120	521	27	624	478	37
806	243	537	734	755	713
224	821	450	730	627	113
775	141	768	485	705	1000
972	514	938	466	47	415
571	247	780	832	158	729
739	296	170	635	937	384
938	479	655	771	792	575
838	465	641	223	998	942
551	825	736	975	157	363
618	321	226	672	591	83
686	336	850	52	517	504
886	539	726	186	924	12
283	980	652	757	365	270
37	694	918	315	361	613
724	546	955	343	358	550
42	103	530	478	409	148
785	813	74	737	866	438
288	938	762	325	133	110
674	100	138	917	201	774
627	402	421	693	795	72
103	243	466	590	146	410
134	35	106	810	437	616
748	409	190	349	835	659
171	860	778	881	839	34
856	401	306	580	758	686
680	919	62	934	591	764
512	847	825	633	705	848
667	592	294	939	52	485
357	472	652	585	992	878
354	271	326	524	174	142
45	130	208	829	889	707
